VIN,Customer name and contact info,Date,Odometer reading,Complaint,Diagnosis,Recommended,ServicePerformed,Parts used,Labor hours billed,Technician,Invoice total,Make,Model,Year,Efficiency_Deviation,Efficiency_Loss,Estimated_Loss,Repeat_45d,Prev_Date,Days_Since_Last,Complaint_Similarity,Suspected_Misdiagnosis,Cluster_ID
1C4RJFAG4FC123456,Robert Doe | +1-946-957-3855,2022-01-17,8947,Steering wheel vibration,Low refrigerant,Rotor machining or replacement,Transmission fluid flush,Spark plugs,1.1,Carlos Garcia,212.68,Jeep,Grand Cherokee,2015,-0.8151055423130481,0.0,0.0,0,,,0.0,0,4
SYNTHVIN000626,Jane Davis | +1-706-187-4360,2023-12-28,34431,Brakes squeaking,Worn brake pads,Cap inspection or replacement,Rotor machining or replacement,Starter motor,2.2,Laura Smith,361.17,Hyundai,Sonata,2015,0.3365014035196089,0.0,0.0,0,2022-12-16,377.0,1.0000000000000002,0,2
SYNTHVIN000627,James Brown | +1-508-906-6497,2021-12-24,67899,Transmission slipping,Parasitic draw,Battery replacement,Electrical diagnostic and repair,Spark plugs,1.9,Carlos Garcia,288.3,Dodge,Ram 1500,2011,0.022426781928883983,0.0,0.0,0,,,0.0,0,0
SYNTHVIN000627,James Brown | +1-508-906-6497,2022-09-05,76824,Transmission slipping,Parasitic draw,Battery replacement,Electrical diagnostic and repair,Spark plugs,1.9,Carlos Garcia,288.3,Dodge,Ram 1500,2011,0.022426781928883983,0.0,0.0,0,2021-12-24,255.0,1.0000000000000002,0,0
SYNTHVIN000627,James Brown | +1-508-906-6497,2023-07-03,87359,Transmission slipping,Parasitic draw,Battery replacement,Electrical diagnostic and repair,Spark plugs,1.9,Carlos Garcia,288.3,Dodge,Ram 1500,2011,0.022426781928883983,0.0,0.0,0,2022-09-05,301.0,1.0000000000000002,0,0
SYNTHVIN000627,James Brown | +1-508-906-6497,2024-04-06,97089,Transmission slipping,Parasitic draw,Battery replacement,Electrical diagnostic and repair,Spark plugs,1.9,Carlos Garcia,288.3,Dodge,Ram 1500,2011,0.022426781928883983,0.0,0.0,0,2023-07-03,278.0,1.0000000000000002,0,0
SYNTHVIN000628,Jane Davis | +1-706-187-4360,2022-01-16,38935,Grinding noise when starting,Dirty throttle body,Sensor replacement,Battery replacement,Throttle cleaner,1.1,Laura Smith,218.07,Hyundai,Sonata,2015,-0.8151055423130481,0.0,0.0,0,,,0.0,0,4
SYNTHVIN000628,Jane Davis | +1-706-187-4360,2023-01-03,51255,Grinding noise when starting,Dirty throttle body,Sensor replacement,Battery replacement,Throttle cleaner,1.1,Laura Smith,218.07,Hyundai,Sonata,2015,-0.8151055423130481,0.0,0.0,0,2022-01-16,352.0,1.0,0,4
SYNTHVIN000628,Jane Davis | +1-706-187-4360,2023-12-31,63925,Grinding noise when starting,Dirty throttle body,Sensor replacement,Battery replacement,Throttle cleaner,1.1,Laura Smith,218.07,Hyundai,Sonata,2015,-0.8151055423130481,0.0,0.0,0,2023-01-03,362.0,1.0,0,4
SYNTHVIN000629,John Martinez | +1-598-904-9333,2022-01-29,73424,Excessive exhaust smoke,Starter motor worn,Oil pan replacement,Oil pan gasket replacement,Throttle cleaner,1.7,Laura Smith,265.94,Honda,Civic,2012,-0.18695629913159903,0.0,0.0,0,,,0.0,0,0
SYNTHVIN000629,John Martinez | +1-598-904-9333,2022-12-17,84694,Excessive exhaust smoke,Starter motor worn,Oil pan replacement,Oil pan gasket replacement,Throttle cleaner,1.7,Laura Smith,265.94,Honda,Civic,2012,-0.18695629913159903,0.0,0.0,0,2022-01-29,322.0,1.0,0,0
SYNTHVIN000629,John Martinez | +1-598-904-9333,2023-12-23,97679,Excessive exhaust smoke,Starter motor worn,Oil pan replacement,Oil pan gasket replacement,Throttle cleaner,1.7,Laura Smith,265.94,Honda,Civic,2012,-0.18695629913159903,0.0,0.0,0,2022-12-17,371.0,1.0,0,0
SYNTHVIN000630,Laura Johnson | +1-962-574-2297,2022-01-23,22658,Brakes squeaking,Worn alternator bearings,Oil pan gasket replacement,Head gasket replacement,Transmission fluid,2.8,Laura Smith,420.2,Ford,Escape,2014,0.9646506467010577,63.029999999999994,63.029999999999994,0,,,0.0,0,1
SYNTHVIN000631,James Brown | +1-508-906-6497,2022-01-12,76842,Transmission slipping,Parasitic draw,Battery replacement,Electrical diagnostic and repair,Spark plugs,1.9,Carlos Garcia,288.3,Dodge,Ram 1500,2011,0.022426781928883983,0.0,0.0,0,,,0.0,0,0
SYNTHVIN000631,James Brown | +1-508-906-6497,2022-09-20,85627,Transmission slipping,Parasitic draw,Battery replacement,Electrical diagnostic and repair,Spark plugs,1.9,Carlos Garcia,288.3,Dodge,Ram 1500,2011,0.022426781928883983,0.0,0.0,0,2022-01-12,251.0,1.0000000000000002,0,0
SYNTHVIN000631,James Brown | +1-508-906-6497,2023-07-03,95637,Transmission slipping,Parasitic draw,Battery replacement,Electrical diagnostic and repair,Spark plugs,1.9,Carlos Garcia,288.3,Dodge,Ram 1500,2011,0.022426781928883983,0.0,0.0,0,2022-09-20,286.0,1.0000000000000002,0,0
SYNTHVIN000631,James Brown | +1-508-906-6497,2024-03-18,104702,Transmission slipping,Parasitic draw,Battery replacement,Electrical diagnostic and repair,Spark plugs,1.9,Carlos Garcia,288.3,Dodge,Ram 1500,2011,0.022426781928883983,0.0,0.0,0,2023-07-03,259.0,1.0000000000000002,0,0
SYNTHVIN000632,Laura Johnson | +1-962-574-2297,2022-01-17,16521,Brakes squeaking,Worn alternator bearings,Oil pan gasket replacement,Head gasket replacement,Transmission fluid,2.8,Laura Smith,420.2,Ford,Escape,2014,0.9646506467010577,63.029999999999994,63.029999999999994,0,,,0.0,0,1
SYNTHVIN000632,Laura Johnson | +1-962-574-2297,2023-07-02,35106,Brakes squeaking,Worn alternator bearings,Oil pan gasket replacement,Head gasket replacement,Transmission fluid,2.8,Laura Smith,420.2,Ford,Escape,2014,0.9646506467010577,63.029999999999994,63.029999999999994,0,2022-01-17,531.0,1.0000000000000002,0,1
SYNTHVIN000633,Carlos Smith | +1-498-228-8475,2022-01-15,36539,car stalls sometimes,Unbalanced tires,Oil pan replacement,Electrical diagnostic and repair,Refrigerant,1.2,Laura Smith,277.05,Chevrolet,Tahoe,1999,-0.7104140017828067,0.0,0.0,0,,,0.0,0,4
SYNTHVIN000633,Carlos Smith | +1-498-228-8475,2023-01-25,49664,car stalls sometimes,Unbalanced tires,Oil pan replacement,Electrical diagnostic and repair,Refrigerant,1.2,Laura Smith,277.05,Chevrolet,Tahoe,1999,-0.7104140017828067,0.0,0.0,0,2022-01-15,375.0,1.0000000000000002,0,4
SYNTHVIN000633,Carlos Smith | +1-498-228-8475,2023-12-25,61354,car stalls sometimes,Unbalanced tires,Oil pan replacement,Electrical diagnostic and repair,Refrigerant,1.2,Laura Smith,277.05,Chevrolet,Tahoe,1999,-0.7104140017828067,0.0,0.0,0,2023-01-25,334.0,1.0000000000000002,0,0
SYNTHVIN000634,Jane Brown | +1-871-515-2569,2021-12-24,40741,Steering wheel vibration,Blown head gasket,Brake pad replacement,Transmission fluid flush,Starter motor,1.9,Carlos Garcia,362.69,Toyota,Camry,2016,0.022426781928883983,0.0,0.0,0,,,0.0,0,2
SYNTHVIN000634,Jane Brown | +1-871-515-2569,2022-08-15,48931,Steering wheel vibration,Blown head gasket,Brake pad replacement,Transmission fluid flush,Starter motor,1.9,Carlos Garcia,362.69,Toyota,Camry,2016,0.022426781928883983,0.0,0.0,0,2021-12-24,234.0,1.0,0,2
SYNTHVIN000634,Jane Brown | +1-871-515-2569,2023-02-28,55826,Steering wheel vibration,Blown head gasket,Brake pad replacement,Transmission fluid flush,Starter motor,1.9,Carlos Garcia,362.69,Toyota,Camry,2016,0.022426781928883983,0.0,0.0,0,2022-08-15,197.0,1.0,0,2
SYNTHVIN000634,Jane Brown | +1-871-515-2569,2023-11-11,64786,Steering wheel vibration,Blown head gasket,Brake pad replacement,Transmission fluid flush,Starter motor,1.9,Carlos Garcia,362.69,Toyota,Camry,2016,0.022426781928883983,0.0,0.0,0,2023-02-28,256.0,1.0,0,2
SYNTHVIN000634,Jane Brown | +1-871-515-2569,2024-05-03,70876,Steering wheel vibration,Blown head gasket,Brake pad replacement,Transmission fluid flush,Starter motor,1.9,Carlos Garcia,362.69,Toyota,Camry,2016,0.022426781928883983,0.0,0.0,0,2023-11-11,174.0,1.0,0,0
SYNTHVIN000635,Mike Anderson | +1-343-747-6372,2021-12-25,17718,grinding noise on start,Worn brake pads,Rotor machining or replacement,Cap inspection or replacement,Alternator,1.6,Laura Smith,368.83,Nissan,Altima,2015,-0.29164783966184044,0.0,0.0,0,,,0.0,0,2
SYNTHVIN000635,Mike Anderson | +1-343-747-6372,2023-01-27,31648,grinding noise on start,Worn brake pads,Rotor machining or replacement,Cap inspection or replacement,Alternator,1.6,Laura Smith,368.83,Nissan,Altima,2015,-0.29164783966184044,0.0,0.0,0,2021-12-25,398.0,1.0000000000000002,0,2
SYNTHVIN000635,Mike Anderson | +1-343-747-6372,2023-12-25,43268,grinding noise on start,Worn brake pads,Rotor machining or replacement,Cap inspection or replacement,Alternator,1.6,Laura Smith,368.83,Nissan,Altima,2015,-0.29164783966184044,0.0,0.0,0,2023-01-27,332.0,1.0000000000000002,0,2
SYNTHVIN000636,James Brown | +1-508-906-6497,2022-01-06,73463,Grinding noise when starting,O2 sensor fault,Brake pad replacement,Gasket replacement,Starter motor,2.7,Carlos Garcia,465.73,Dodge,Ram 1500,2011,0.8599591061708165,69.8595,69.8595,0,,,0.0,0,1
SYNTHVIN000636,James Brown | +1-508-906-6497,2023-06-23,92118,Grinding noise when starting,O2 sensor fault,Brake pad replacement,Gasket replacement,Starter motor,2.7,Carlos Garcia,465.73,Dodge,Ram 1500,2011,0.8599591061708165,69.8595,69.8595,0,2022-01-06,533.0,1.0,0,1
SYNTHVIN000637,James Hodges | +1-611-101-7838,2022-01-13,73073,Battery keeps dying,Starter motor worn,Brake pad replacement,Customer declined service,Spark plugs,1.3,Tina Brown,299.59,Jeep,Wrangler,2001,-0.6057224612525651,0.0,0.0,0,,,0.0,0,0
SYNTHVIN000637,James Hodges | +1-611-101-7838,2023-07-04,91868,Battery keeps dying,Starter motor worn,Brake pad replacement,Customer declined service,Spark plugs,1.3,Tina Brown,299.59,Jeep,Wrangler,2001,-0.6057224612525651,0.0,0.0,0,2022-01-13,537.0,1.0,0,0
SYNTHVIN000638,John Martinez | +1-598-904-9333,2022-01-20,16336,grinding noise on start,Faulty O2 sensor,Cap inspection or replacement,Transmission fluid flush,Oil pan gasket,2.7,Laura Smith,433.81,Honda,Civic,2012,0.8599591061708165,65.0715,65.0715,0,,,0.0,0,1
SYNTHVIN000638,John Martinez | +1-598-904-9333,2023-06-11,34081,grinding noise on start,Faulty O2 sensor,Cap inspection or replacement,Transmission fluid flush,Oil pan gasket,2.7,Laura Smith,433.81,Honda,Civic,2012,0.8599591061708165,65.0715,65.0715,0,2022-01-20,507.0,1.0000000000000002,0,1
SYNTHVIN000639,Jane Davis | +1-706-187-4360,2021-12-29,55387,Grinding noise when starting,Dirty throttle body,Sensor replacement,Battery replacement,Throttle cleaner,1.1,Laura Smith,218.07,Hyundai,Sonata,2015,-0.8151055423130481,0.0,0.0,0,,,0.0,0,4
SYNTHVIN000639,Jane Davis | +1-706-187-4360,2023-01-22,69002,Grinding noise when starting,Dirty throttle body,Sensor replacement,Battery replacement,Throttle cleaner,1.1,Laura Smith,218.07,Hyundai,Sonata,2015,-0.8151055423130481,0.0,0.0,0,2021-12-29,389.0,1.0,0,0
SYNTHVIN000639,Jane Davis | +1-706-187-4360,2024-01-06,81217,Grinding noise when starting,Dirty throttle body,Sensor replacement,Battery replacement,Throttle cleaner,1.1,Laura Smith,218.07,Hyundai,Sonata,2015,-0.8151055423130481,0.0,0.0,0,2023-01-22,349.0,1.0,0,0
SYNTHVIN000640,Laura Johnson | +1-962-574-2297,2022-01-19,19948,Excessive exhaust smoke,Worn gasket,Tire balancing,Tire balancing,Wheel weights,0.9,Tina Brown,222.41,Ford,Escape,2014,-1.0244886233735313,0.0,0.0,0,,,0.0,0,4
SYNTHVIN000640,Laura Johnson | +1-962-574-2297,2023-07-11,38778,Excessive exhaust smoke,Worn gasket,Tire balancing,Tire balancing,Wheel weights,0.9,Tina Brown,222.41,Ford,Escape,2014,-1.0244886233735313,0.0,0.0,0,2022-01-19,538.0,1.0,0,4
SYNTHVIN000641,Carlos Smith | +1-498-228-8475,2021-12-21,38943,oil leak,Loose battery terminal,Sensor replacement,Alternator replacement,Refrigerant,1.3,Carlos Garcia,290.05,Chevrolet,Tahoe,1999,-0.6057224612525651,0.0,0.0,0,,,0.0,0,4
SYNTHVIN000641,Carlos Smith | +1-498-228-8475,2023-01-03,52173,oil leak,Loose battery terminal,Sensor replacement,Alternator replacement,Refrigerant,1.3,Carlos Garcia,290.05,Chevrolet,Tahoe,1999,-0.6057224612525651,0.0,0.0,0,2021-12-21,378.0,1.0000000000000002,0,4
SYNTHVIN000641,Carlos Smith | +1-498-228-8475,2024-01-20,65543,oil leak,Loose battery terminal,Sensor replacement,Alternator replacement,Refrigerant,1.3,Carlos Garcia,290.05,Chevrolet,Tahoe,1999,-0.6057224612525651,0.0,0.0,0,2023-01-03,382.0,1.0000000000000002,0,0
SYNTHVIN000642,Mike Anderson | +1-343-747-6372,2022-01-21,30673,AC not cooling,O2 sensor fault,Throttle body cleaning,Rotor machining or replacement,Alternator,1.6,Carlos Garcia,370.72,Nissan,Altima,2015,-0.29164783966184044,0.0,0.0,0,,,0.0,0,2
SYNTHVIN000642,Mike Anderson | +1-343-747-6372,2023-01-25,43588,AC not cooling,O2 sensor fault,Throttle body cleaning,Rotor machining or replacement,Alternator,1.6,Carlos Garcia,370.72,Nissan,Altima,2015,-0.29164783966184044,0.0,0.0,0,2022-01-21,369.0,1.0,0,2
SYNTHVIN000642,Mike Anderson | +1-343-747-6372,2023-02-11,44183,Follow-up: AC not cooling,O2 sensor fault,Throttle body cleaning,Rotor machining or replacement,Alternator,1.6,Carlos Garcia,370.72,Nissan,Altima,2015,-0.29164783966184044,0.0,0.0,1,2023-01-25,17.0,0.8390053397734138,1,2
SYNTHVIN000642,Mike Anderson | +1-343-747-6372,2023-12-19,55068,AC not cooling,O2 sensor fault,Throttle body cleaning,Rotor machining or replacement,Alternator,1.6,Carlos Garcia,370.72,Nissan,Altima,2015,-0.29164783966184044,0.0,0.0,0,2023-02-11,311.0,1.0,0,2
SYNTHVIN000643,Emily Johnson | +1-426-123-2422,2022-01-14,24036,Transmission slipping,Transmission fluid low,Transmission fluid flush,Sensor replacement,Brake pad set,1.3,John Doe,302.0,Honda,Accord,2003,-0.6057224612525651,0.0,0.0,0,,,0.0,0,4
SYNTHVIN000643,Emily Johnson | +1-426-123-2422,2022-01-26,24456,Follow-up: Transmission slipping,Transmission fluid low,Transmission fluid flush,Sensor replacement,Brake pad set,1.3,John Doe,302.0,Honda,Accord,2003,-0.6057224612525651,0.0,0.0,1,2022-01-14,12.0,0.7688625318627549,1,4
SYNTHVIN000643,Emily Johnson | +1-426-123-2422,2022-09-26,32961,Transmission slipping,Transmission fluid low,Transmission fluid flush,Sensor replacement,Brake pad set,1.3,John Doe,302.0,Honda,Accord,2003,-0.6057224612525651,0.0,0.0,0,2022-01-26,243.0,1.0000000000000002,0,4
SYNTHVIN000643,Emily Johnson | +1-426-123-2422,2023-06-08,41886,Transmission slipping,Transmission fluid low,Transmission fluid flush,Sensor replacement,Brake pad set,1.3,John Doe,302.0,Honda,Accord,2003,-0.6057224612525651,0.0,0.0,0,2022-09-26,255.0,1.0000000000000002,0,4
SYNTHVIN000643,Emily Johnson | +1-426-123-2422,2024-04-02,52351,Transmission slipping,Transmission fluid low,Transmission fluid flush,Sensor replacement,Brake pad set,1.3,John Doe,302.0,Honda,Accord,2003,-0.6057224612525651,0.0,0.0,0,2023-06-08,299.0,1.0000000000000002,0,4
SYNTHVIN000644,John Martinez | +1-598-904-9333,2021-12-31,58450,Brakes squeaking,Starter motor worn,Brake pad replacement,Battery replacement,Alternator,2.3,Laura Smith,450.21,Honda,Civic,2012,0.44119294404985004,0.0,0.0,0,,,0.0,0,2
SYNTHVIN000644,John Martinez | +1-598-904-9333,2022-10-30,69055,Brakes squeaking,Starter motor worn,Brake pad replacement,Battery replacement,Alternator,2.3,Laura Smith,450.21,Honda,Civic,2012,0.44119294404985004,0.0,0.0,0,2021-12-31,303.0,1.0000000000000002,0,2
SYNTHVIN000644,John Martinez | +1-598-904-9333,2023-07-23,78365,Brakes squeaking,Starter motor worn,Brake pad replacement,Battery replacement,Alternator,2.3,Laura Smith,450.21,Honda,Civic,2012,0.44119294404985004,0.0,0.0,0,2022-10-30,266.0,1.0000000000000002,0,0
SYNTHVIN000644,John Martinez | +1-598-904-9333,2024-04-15,87710,Brakes squeaking,Starter motor worn,Brake pad replacement,Battery replacement,Alternator,2.3,Laura Smith,450.21,Honda,Civic,2012,0.44119294404985004,0.0,0.0,0,2023-07-23,267.0,1.0000000000000002,0,0
SYNTHVIN000645,Laura Johnson | +1-962-574-2297,2022-01-07,41067,AC not blowing cold,Worn alternator bearings,Gasket replacement,Head gasket replacement,Throttle cleaner,1.7,Carlos Garcia,286.78,Ford,Escape,2014,-0.18695629913159903,0.0,0.0,0,,,0.0,0,2
SYNTHVIN000646,John Martinez | +1-598-904-9333,2022-01-05,55774,grinding noise on start,Faulty O2 sensor,Cap inspection or replacement,Transmission fluid flush,Oil pan gasket,2.7,Laura Smith,433.81,Honda,Civic,2012,0.8599591061708165,65.0715,65.0715,0,,,0.0,0,1
SYNTHVIN000646,John Martinez | +1-598-904-9333,2022-10-19,65819,grinding noise on start,Faulty O2 sensor,Cap inspection or replacement,Transmission fluid flush,Oil pan gasket,2.7,Laura Smith,433.81,Honda,Civic,2012,0.8599591061708165,65.0715,65.0715,0,2022-01-05,287.0,1.0000000000000002,0,1
SYNTHVIN000646,John Martinez | +1-598-904-9333,2023-06-21,74394,grinding noise on start,Faulty O2 sensor,Cap inspection or replacement,Transmission fluid flush,Oil pan gasket,2.7,Laura Smith,433.81,Honda,Civic,2012,0.8599591061708165,65.0715,65.0715,0,2022-10-19,245.0,1.0000000000000002,0,1
SYNTHVIN000646,John Martinez | +1-598-904-9333,2024-03-13,83704,grinding noise on start,Faulty O2 sensor,Cap inspection or replacement,Transmission fluid flush,Oil pan gasket,2.7,Laura Smith,433.81,Honda,Civic,2012,0.8599591061708165,65.0715,65.0715,0,2023-06-21,266.0,1.0000000000000002,0,1
SYNTHVIN000647,Carlos Smith | +1-498-228-8475,2021-12-13,31193,Battery keeps dying,Faulty O2 sensor,Brake pad replacement,Customer declined service,Brake pad set,1.4,Laura Smith,261.19,Chevrolet,Tahoe,1999,-0.5010309207223237,0.0,0.0,0,,,0.0,0,4
SYNTHVIN000647,Carlos Smith | +1-498-228-8475,2023-07-26,51843,Battery keeps dying,Faulty O2 sensor,Brake pad replacement,Customer declined service,Brake pad set,1.4,Laura Smith,261.19,Chevrolet,Tahoe,1999,-0.5010309207223237,0.0,0.0,0,2021-12-13,590.0,1.0,0,4
SYNTHVIN000648,James Hodges | +1-611-101-7838,2021-12-29,13718,steering vibration,Starter motor worn,Spark plug replacement,Sensor replacement,Refrigerant,1.1,Mike Johnson,166.33,Jeep,Wrangler,2001,-0.8151055423130481,0.0,0.0,0,,,0.0,0,4
SYNTHVIN000648,James Hodges | +1-611-101-7838,2023-01-12,26983,steering vibration,Starter motor worn,Spark plug replacement,Sensor replacement,Refrigerant,1.1,Mike Johnson,166.33,Jeep,Wrangler,2001,-0.8151055423130481,0.0,0.0,0,2021-12-29,379.0,1.0000000000000002,0,4
SYNTHVIN000648,James Hodges | +1-611-101-7838,2023-12-23,39058,steering vibration,Starter motor worn,Spark plug replacement,Sensor replacement,Refrigerant,1.1,Mike Johnson,166.33,Jeep,Wrangler,2001,-0.8151055423130481,0.0,0.0,0,2023-01-12,345.0,1.0000000000000002,0,4
SYNTHVIN000648,James Hodges | +1-611-101-7838,2024-01-20,40038,Follow-up: steering vibration,Starter motor worn,Spark plug replacement,Sensor replacement,Refrigerant,1.1,Mike Johnson,166.33,Jeep,Wrangler,2001,-0.8151055423130481,0.0,0.0,1,2023-12-23,28.0,0.7280118595294013,1,4
SYNTHVIN000649,Carlos Smith | +1-498-228-8475,2021-12-17,67827,Transmission slipping,Loose gas cap,Electrical diagnostic and repair,Spark plug replacement,Alternator,1.7,Carlos Garcia,316.4,Chevrolet,Tahoe,1999,-0.18695629913159903,0.0,0.0,0,,,0.0,0,0
SYNTHVIN000649,Carlos Smith | +1-498-228-8475,2021-12-28,68212,Follow-up: Transmission slipping,Loose gas cap,Electrical diagnostic and repair,Spark plug replacement,Alternator,1.7,Carlos Garcia,316.4,Chevrolet,Tahoe,1999,-0.18695629913159903,0.0,0.0,1,2021-12-17,11.0,0.7688625318627549,1,0
SYNTHVIN000649,Carlos Smith | +1-498-228-8475,2022-10-02,77942,Transmission slipping,Loose gas cap,Electrical diagnostic and repair,Spark plug replacement,Alternator,1.7,Carlos Garcia,316.4,Chevrolet,Tahoe,1999,-0.18695629913159903,0.0,0.0,0,2021-12-28,278.0,1.0000000000000002,0,0
SYNTHVIN000649,Carlos Smith | +1-498-228-8475,2023-07-07,87672,Transmission slipping,Loose gas cap,Electrical diagnostic and repair,Spark plug replacement,Alternator,1.7,Carlos Garcia,316.4,Chevrolet,Tahoe,1999,-0.18695629913159903,0.0,0.0,0,2022-10-02,278.0,1.0000000000000002,0,0
SYNTHVIN000649,Carlos Smith | +1-498-228-8475,2024-04-27,97997,Transmission slipping,Loose gas cap,Electrical diagnostic and repair,Spark plug replacement,Alternator,1.7,Carlos Garcia,316.4,Chevrolet,Tahoe,1999,-0.18695629913159903,0.0,0.0,0,2023-07-07,295.0,1.0000000000000002,0,0
SYNTHVIN000650,James Brown | +1-508-906-6497,2021-12-06,35751,Transmission slipping,Parasitic draw,Battery replacement,Electrical diagnostic and repair,Spark plugs,1.9,Carlos Garcia,288.3,Dodge,Ram 1500,2011,0.022426781928883983,0.0,0.0,0,,,0.0,0,2
SYNTHVIN000650,James Brown | +1-508-906-6497,2023-07-03,55841,Transmission slipping,Parasitic draw,Battery replacement,Electrical diagnostic and repair,Spark plugs,1.9,Carlos Garcia,288.3,Dodge,Ram 1500,2011,0.022426781928883983,0.0,0.0,0,2021-12-06,574.0,1.0000000000000002,0,2
SYNTHVIN000651,John Smith | +1-702-855-8213,2021-12-04,32275,car stalls sometimes,Worn gasket,Oil pan replacement,Sensor replacement,Refrigerant,1.0,Carlos Garcia,154.79,Mercedes-Benz,E-Class,2000,-0.9197970828432898,0.0,0.0,0,,,0.0,0,4
SYNTHVIN000651,John Smith | +1-702-855-8213,2023-01-19,46660,car stalls sometimes,Worn gasket,Oil pan replacement,Sensor replacement,Refrigerant,1.0,Carlos Garcia,154.79,Mercedes-Benz,E-Class,2000,-0.9197970828432898,0.0,0.0,0,2021-12-04,411.0,1.0000000000000002,0,4
SYNTHVIN000651,John Smith | +1-702-855-8213,2023-12-06,57895,car stalls sometimes,Worn gasket,Oil pan replacement,Sensor replacement,Refrigerant,1.0,Carlos Garcia,154.79,Mercedes-Benz,E-Class,2000,-0.9197970828432898,0.0,0.0,0,2023-01-19,321.0,1.0000000000000002,0,4
SYNTHVIN000652,James Hodges | +1-611-101-7838,2021-12-16,15869,Battery keeps dying,Starter motor worn,Brake pad replacement,Customer declined service,Spark plugs,1.3,Tina Brown,299.59,Jeep,Wrangler,2001,-0.6057224612525651,0.0,0.0,0,,,0.0,0,4
SYNTHVIN000652,James Hodges | +1-611-101-7838,2023-01-15,29694,Battery keeps dying,Starter motor worn,Brake pad replacement,Customer declined service,Spark plugs,1.3,Tina Brown,299.59,Jeep,Wrangler,2001,-0.6057224612525651,0.0,0.0,0,2021-12-16,395.0,1.0,0,4
